Product Name,Price,Brand,Category,Description,Rating,Style Attributes,Size,Color,Purchase History,Average Age Of Clients,Fashion Magazines,Fashion Influencers,Season,Time Period Highest Purchase,Customer Reviews,Social Media Comments,Feedback
F8EQE46,269.91,Mulberry,Dresses,Good,4.168404434916053,Glamorous,M,DarkGoldenRod,Medium,27,Fashionista,Kendall Jenner,Winter,Morning,98,3168,Positive
GDOWIA2,16.93,Calvin Klein,Accessories,Bad,3.742656254991509,Edgy,S,Gray,Medium,35,Harper's Bazaar,Negin Mirsalehi,Fall,Morning,145,2490,Neutral
TS0Q2XN,50.27,Ted Baker,Lingerie,Best,3.6622084900685294,Vintage,XL,Fuchsia,High,36,Vogue,Kendall Jenner,Spring,Evening,172,1121,Positive
GAVKXAQ,255.24,Tommy Hilfiger,Bottoms,Worst,4.073680725188636,Minimalist,L,MintCream,High,43,Harper's Bazaar,Kendall Jenner,Winter,Morning,81,2013,Positive
H4WZP37,234.85,Ralph Lauren,Dresses,Worst,3.8331612080473496,Casual,XL,IndianRed,Low,50,Grazia,Olivia Palermo,Winter,Evening,105,921,Neutral
TWHAW8H,156.43,Alexander McQueen,Outerwear,Not Good,4.091726030846691,Formal,XL,Aqua,Medium,30,InStyle,Camila Coelho,Fall,Evening,95,701,Neutral
PWRXBUH,20.21,Ralph Lauren,Lingerie,Best,4.125275532870971,Casual,XL,GreenYellow,High,39,Grazia,Kendall Jenner,Spring,Evening,62,1582,Neutral
IYPC9U6,18.28,Tommy Hilfiger,Lingerie,Best,3.9447871581331397,Streetwear,XL,PowderBlue,High,32,Grazia,Aimee Song,Autumn,Morning,146,3202,Neutral
AFV9BUQ,176.0,Ralph Lauren,Jewelry,Bad,4.1905695404689265,Casual,M,FireBrick,Low,47,Fashionista,Olivia Palermo,Spring,Evening,152,3373,Positive
K3TR7U9,177.03,Mulberry,Tops,Not Good,3.667273312646356,Minimalist,S,LightSteelBlue,Low,25,Fashionista,Julie Sariñana,Spring,Afternoon,143,2783,Negative
D4OCNVZ,250.83,Ralph Lauren,Bottoms,Worst,3.7147509469750872,Casual,XS,Coral,Low,54,Grazia,Kendall Jenner,Autumn,Afternoon,61,4769,Negative
LZKWRZR,319.01,Tommy Hilfiger,Dresses,Very Good,3.60868256313315,Casual,XL,MistyRose,Low,32,Glamour,Julie Sariñana,Autumn,Afternoon,167,3175,Positive
IIT5OAR,179.01,Calvin Klein,Outerwear,Very Bad,3.9210871319503444,Sporty,XL,Tan,Low,26,Cosmopolitan,Gigi Hadid,Winter,Evening,197,4242,Positive
YZ83IT0,55.29,Calvin Klein,Accessories,Very Bad,3.7618043773780614,Streetwear,XS,Maroon,Medium,35,Fashionista,Song of Style,Spring,Afternoon,155,4116,Neutral
UGOXTRK,371.46,Jigsaw,Footwear,Best,4.517044790700603,Bohemian,S,Wheat,Medium,27,Fashionista,Song of Style,Spring,Afternoon,137,2858,Neutral
WF3STRZ,131.3,Ralph Lauren,Activewear,Best,4.1075366008472525,Bohemian,L,Silver,Low,35,Glamour,Julie Sariñana,Spring,Morning,114,4839,Negative
P10HE0T,69.13,Jigsaw,Footwear,Very Bad,3.4656797104994244,Sporty,L,PapayaWhip,Low,56,InStyle,Gigi Hadid,Spring,Afternoon,126,1550,Positive
D1TUJSN,52.31,Burberry,Lingerie,Good,4.003832058939858,Preppy,M,Green,High,45,Harper's Bazaar,Leandra Medine,Spring,Afternoon,136,1801,Neutral
7J6LZ85,359.33,Burberry,Dresses,Best,4.445398347692297,Glamorous,M,Beige,Medium,33,Vogue,Negin Mirsalehi,Summer,Morning,121,1622,Neutral
ZU3FIM2,310.18,Alexander McQueen,Outerwear,Bad,4.504051161122922,Glamorous,XL,Tan,Medium,33,Fashionista,Song of Style,Spring,Evening,101,4157,Negative
8DFA8EH,121.44,Alexander McQueen,Tops,Very Bad,3.973871392928007,Vintage,S,MediumVioletRed,High,33,Glamour,Olivia Palermo,Spring,Morning,96,1706,Positive
Q1R536U,97.58,Tommy Hilfiger,Lingerie,Very Bad,3.60214379444509,Sporty,XL,Teal,Low,53,InStyle,Julie Sariñana,Spring,Evening,94,3533,Neutral
RC5RLP8,116.05,Burberry,Swimwear,Worst,4.101245339672237,Sporty,XS,Tan,High,34,Fashionista,Kendall Jenner,Winter,Afternoon,136,1224,Negative
RGRLQK5,150.76,Burberry,Outerwear,Not Good,4.134525813542014,Glamorous,L,Brown,Low,28,Marie Claire,Negin Mirsalehi,Fall,Afternoon,83,4568,Negative
QRBW0YH,122.59,Tommy Hilfiger,Jewelry,Best,4.027295641409,Bohemian,XL,Aqua,Medium,50,Elle,Julie Sariñana,Spring,Morning,60,3658,Positive
MH3NXWJ,93.02,Ted Baker,Lingerie,Very Good,3.422777976692893,Casual,XS,Pink,Low,27,Marie Claire,Negin Mirsalehi,Autumn,Afternoon,115,1725,Negative
DZGTLH3,192.8,Ted Baker,Swimwear,Best,4.159939868955935,Glamorous,S,DarkOrchid,High,42,Vogue,Julie Sariñana,Summer,Evening,197,1733,Positive
8XZLQOC,138.96,Calvin Klein,Jewelry,Worst,3.684319133858538,Minimalist,S,DarkSalmon,Medium,40,Glamour,Kendall Jenner,Winter,Evening,84,1197,Negative
NMM6IAK,46.16,Mulberry,Lingerie,Not Good,3.456828620505844,Streetwear,XS,BlanchedAlmond,Low,44,Fashionista,Gigi Hadid,Autumn,Afternoon,84,3455,Negative
8SCVQND,382.0,Tommy Hilfiger,Footwear,Best,4.306765226686766,Preppy,XL,Cyan,High,28,Marie Claire,Leandra Medine,Fall,Afternoon,143,4716,Neutral
TN307LU,126.92,Alexander McQueen,Tops,Very Bad,4.018366370120308,Streetwear,XL,LemonChiffon,Low,34,Harper's Bazaar,Song of Style,Summer,Afternoon,170,4379,Neutral
D52G95Q,15.15,Ralph Lauren,Lingerie,Good,4.03808481420047,Preppy,XL,Moccasin,Low,42,W,Camila Coelho,Winter,Afternoon,61,3892,Positive
YTB8S3W,176.34,Burberry,Tops,Worst,4.032035195449868,Glamorous,M,Khaki,Low,40,Cosmopolitan,Julie Sariñana,Autumn,Morning,120,3306,Neutral
VI57GDU,45.32,Burberry,Accessories,Bad,3.7403537966029647,Edgy,S,PaleTurquoise,Medium,43,InStyle,Leandra Medine,Fall,Morning,50,358,Positive
Q1D2O71,71.15,Burberry,Swimwear,Very Bad,4.167414722597913,Preppy,S,Sienna,High,36,Cosmopolitan,Camila Coelho,Fall,Evening,197,3176,Positive
Z2R19E9,371.36,Mulberry,Footwear,Very Good,3.586604805040175,Streetwear,L,PaleGreen,Low,36,Cosmopolitan,Negin Mirsalehi,Winter,Evening,121,1056,Neutral
YM3RNW7,115.64,Ted Baker,Activewear,Good,3.700167721384609,Preppy,M,MintCream,Low,44,Grazia,Gigi Hadid,Summer,Evening,165,4194,Positive
9UTP260,58.1,Calvin Klein,Dresses,Very Good,3.524497817640915,Preppy,S,DeepPink,Medium,51,W,Song of Style,Fall,Afternoon,53,552,Positive
0K7JRNC,374.99,Ted Baker,Dresses,Very Good,4.069263183161325,Vintage,XL,Snow,Medium,41,Fashionista,Chiara Ferragni,Spring,Morning,53,2405,Negative
5ZP8LH9,156.87,Ted Baker,Dresses,Not Good,3.572797607248563,Streetwear,M,SlateBlue,Medium,53,Marie Claire,Aimee Song,Autumn,Morning,107,221,Negative
KTAXL2R,80.13,Ralph Lauren,Dresses,Not Good,4.326406409430566,Vintage,L,DarkSlateBlue,High,32,Fashionista,Negin Mirsalehi,Winter,Afternoon,63,1306,Positive
F5ONV6K,205.26,Tommy Hilfiger,Dresses,Not Good,4.357759761497685,Streetwear,XS,DarkRed,High,29,Elle,Kendall Jenner,Summer,Morning,191,1137,Positive
EKKAL2M,136.22,Ralph Lauren,Tops,Not Good,4.058657488651647,Casual,L,LemonChiffon,High,29,Harper's Bazaar,Negin Mirsalehi,Fall,Afternoon,171,1487,Neutral
EWB5VOZ,139.01,Mulberry,Tops,Best,3.6453859102499795,Minimalist,XS,PaleTurquoise,Low,59,Cosmopolitan,Song of Style,Winter,Morning,69,3818,Negative
D7K6HCS,131.0,Mulberry,Bottoms,Very Good,3.890417780763501,Edgy,L,MediumVioletRed,Medium,28,Grazia,Gigi Hadid,Spring,Evening,176,2988,Positive
TRDADOM,454.47,Ralph Lauren,Footwear,Not Good,4.260961203535451,Preppy,XL,Tomato,Medium,54,Elle,Camila Coelho,Spring,Morning,174,3746,Positive
3OKHZ6G,193.05,Ted Baker,Tops,Not Good,3.8927551236502884,Vintage,L,MediumVioletRed,High,46,Elle,Kendall Jenner,Winter,Afternoon,186,4749,Positive
P0MNNL4,472.56,Calvin Klein,Outerwear,Worst,3.6972527904707153,Formal,M,GoldenRod,Low,26,Cosmopolitan,Kendall Jenner,Summer,Afternoon,66,431,Neutral
KZBI3E5,485.12,Mulberry,Footwear,Worst,3.8850813199982066,Sporty,XL,FloralWhite,High,35,Vogue,Leandra Medine,Spring,Morning,74,1652,Positive
KUGA3GI,165.84,Mulberry,Swimwear,Worst,3.5475018243743457,Preppy,XS,Sienna,Low,32,Harper's Bazaar,Leandra Medine,Winter,Evening,121,3918,Neutral
17OPGYJ,145.7,Jigsaw,Jewelry,Best,3.396203429979005,Vintage,XL,LightBlue,Low,53,W,Leandra Medine,Autumn,Morning,173,4760,Negative
XUM6259,94.2,Burberry,Swimwear,Bad,4.0462232417125605,Glamorous,XL,LightSteelBlue,High,54,Elle,Leandra Medine,Autumn,Afternoon,97,3554,Positive
9VRNIEU,194.83,Calvin Klein,Swimwear,Very Good,3.9754117499832735,Edgy,M,FireBrick,High,37,Cosmopolitan,Julie Sariñana,Spring,Morning,100,2184,Negative
FD3V936,71.72,Tommy Hilfiger,Lingerie,Very Good,3.8688952369042213,Casual,XS,MidnightBlue,High,49,Grazia,Gigi Hadid,Winter,Morning,101,2675,Negative
BCO2KHV,40.31,Burberry,Jewelry,Not Good,3.994616917495426,Streetwear,XL,DarkSlateBlue,Medium,55,Marie Claire,Kendall Jenner,Fall,Afternoon,194,2448,Neutral
8VMYEUL,38.81,Alexander McQueen,Dresses,Worst,4.029297697710159,Streetwear,XS,DarkRed,Low,21,Elle,Leandra Medine,Autumn,Evening,163,4258,Positive
FSEAV5A,207.56,Ted Baker,Bottoms,Best,3.3353548216898123,Sporty,XL,DarkOrchid,Medium,40,Harper's Bazaar,Camila Coelho,Autumn,Morning,141,420,Positive
QBI2HNV,141.97,Ted Baker,Tops,Best,4.093080135054038,Sporty,S,Linen,Medium,45,Harper's Bazaar,Camila Coelho,Summer,Evening,123,2579,Negative
LHIII3C,274.61,Ted Baker,Outerwear,Good,4.255094640873819,Glamorous,S,PaleGoldenRod,Medium,54,Grazia,Camila Coelho,Winter,Morning,143,3769,Positive
M8AUXE5,57.63,Mulberry,Activewear,Very Good,3.26801418311945,Streetwear,XL,Aquamarine,Low,25,Vogue,Leandra Medine,Spring,Morning,82,423,Neutral
65ZCM61,72.06,Alexander McQueen,Dresses,Best,4.036302777786978,Minimalist,XL,Peru,Low,25,Harper's Bazaar,Chiara Ferragni,Spring,Morning,112,4066,Neutral
A19GKTM,103.01,Burberry,Swimwear,Not Good,4.308561117512159,Minimalist,M,BurlyWood,High,20,Fashionista,Negin Mirsalehi,Summer,Morning,89,347,Neutral
NPNCJY7,20.32,Alexander McQueen,Activewear,Not Good,3.945671610574528,Formal,XL,DarkTurquoise,Low,59,Elle,Song of Style,Fall,Afternoon,181,3695,Negative
JGUPVVE,152.84,Ted Baker,Bottoms,Best,3.1545730144250888,Casual,L,LavenderBlush,Low,53,Fashionista,Kendall Jenner,Spring,Morning,96,401,Negative
UFZQ0UZ,116.04,Mulberry,Activewear,Not Good,4.038063523686415,Casual,S,Purple,Medium,30,Vogue,Negin Mirsalehi,Winter,Evening,200,2094,Negative
Q32W6B8,394.05,Ted Baker,Footwear,Very Bad,4.138058557146013,Minimalist,XS,SandyBrown,Medium,49,Elle,Gigi Hadid,Winter,Morning,109,3186,Negative
WA8EIHW,490.55,Mulberry,Outerwear,Worst,4.162614080463352,Glamorous,L,SlateGray,High,39,InStyle,Song of Style,Spring,Evening,86,2589,Positive
RI6BHLQ,23.19,Ralph Lauren,Jewelry,Worst,4.426835684248177,Glamorous,S,DarkViolet,High,37,InStyle,Song of Style,Winter,Morning,179,2792,Positive
C8QAQIB,223.19,Burberry,Outerwear,Worst,4.453893663850502,Formal,XS,SeaGreen,High,49,Cosmopolitan,Kendall Jenner,Autumn,Evening,189,3559,Positive
UDMIP4K,234.76,Ted Baker,Dresses,Best,4.040411786050181,Edgy,L,Beige,Medium,50,Marie Claire,Chiara Ferragni,Spring,Afternoon,138,1883,Positive
7GTWC6V,58.41,Burberry,Jewelry,Not Good,3.685804534828091,Sporty,XL,Olive,Low,21,W,Song of Style,Autumn,Afternoon,182,851,Positive
R02FU74,176.81,Tommy Hilfiger,Swimwear,Best,4.051587022059977,Streetwear,S,SandyBrown,High,55,Marie Claire,Kendall Jenner,Winter,Afternoon,149,3237,Negative
JEKU5LQ,428.75,Burberry,Dresses,Not Good,4.415252953947696,Vintage,XS,MediumAquaMarine,Low,34,Harper's Bazaar,Leandra Medine,Summer,Evening,108,2354,Positive
UBVICT6,140.31,Mulberry,Swimwear,Worst,3.733556686938381,Minimalist,XL,Olive,Medium,56,InStyle,Aimee Song,Autumn,Evening,67,2778,Positive
53YZM1C,36.39,Calvin Klein,Swimwear,Worst,3.7285611535482013,Vintage,XS,LightGreen,Medium,29,Cosmopolitan,Gigi Hadid,Spring,Evening,54,3227,Neutral
2W211OH,34.59,Mulberry,Swimwear,Good,3.459423318762421,Edgy,XL,MediumSlateBlue,Medium,58,Vogue,Negin Mirsalehi,Autumn,Evening,53,2989,Neutral
AI1MW3K,118.35,Alexander McQueen,Tops,Best,4.395033647168706,Streetwear,XL,Teal,High,43,Vogue,Julie Sariñana,Fall,Afternoon,188,2183,Positive
WIX1Z1O,498.22,Mulberry,Outerwear,Bad,3.929819576556073,Preppy,XS,Green,Low,47,Elle,Leandra Medine,Spring,Evening,139,2320,Neutral
FQWX0T5,458.42,Calvin Klein,Footwear,Best,3.6780162012498927,Vintage,M,PapayaWhip,Low,45,Grazia,Leandra Medine,Fall,Evening,52,3576,Negative
LN7XPHK,102.92,Ralph Lauren,Jewelry,Worst,3.93403618519096,Minimalist,L,LimeGreen,Low,44,Glamour,Kendall Jenner,Autumn,Afternoon,99,1964,Neutral
HLCZZZE,145.43,Ted Baker,Activewear,Very Good,3.70461973290192,Sporty,XL,LightCoral,Low,53,Vogue,Olivia Palermo,Fall,Evening,103,4677,Negative
2MIYMFK,43.01,Tommy Hilfiger,Swimwear,Not Good,3.9956298907189898,Glamorous,M,CadetBlue,Medium,52,W,Olivia Palermo,Fall,Evening,78,3591,Positive
SFA8I1Z,118.63,Mulberry,Bottoms,Bad,3.689371000887812,Formal,L,LightSteelBlue,High,58,Grazia,Julie Sariñana,Autumn,Evening,184,2801,Negative
OQJ51MG,68.19,Tommy Hilfiger,Accessories,Good,3.7053273490705,Casual,S,MediumTurquoise,Medium,33,Elle,Kendall Jenner,Spring,Afternoon,199,863,Positive
VXC42IJ,389.77,Jigsaw,Dresses,Not Good,3.9297977266336646,Sporty,XS,PapayaWhip,High,49,Vogue,Negin Mirsalehi,Spring,Afternoon,62,1707,Neutral
D5DCE6O,223.62,Ted Baker,Dresses,Very Good,4.181442475540466,Formal,XS,MediumAquaMarine,High,37,Marie Claire,Aimee Song,Autumn,Evening,120,3623,Neutral
T7NDUQN,367.22,Calvin Klein,Dresses,Not Good,3.8637957443365223,Sporty,XL,Fuchsia,High,56,Glamour,Julie Sariñana,Fall,Morning,197,1595,Negative
SDWH67J,62.34,Jigsaw,Outerwear,Very Bad,3.667397931274273,Glamorous,L,OrangeRed,Low,59,Grazia,Gigi Hadid,Autumn,Morning,68,1585,Neutral
N6QN6NX,146.0,Burberry,Swimwear,Good,3.9190424540876507,Minimalist,XL,PapayaWhip,Low,38,Fashionista,Julie Sariñana,Autumn,Evening,165,4505,Negative
R7PQ14E,367.59,Tommy Hilfiger,Footwear,Very Bad,3.972045780265455,Preppy,XS,BlueViolet,Medium,39,Fashionista,Aimee Song,Summer,Afternoon,127,2417,Neutral
0M6GP6P,121.12,Mulberry,Bottoms,Very Good,4.233516147071537,Glamorous,S,Red,Medium,20,InStyle,Camila Coelho,Summer,Afternoon,178,4990,Neutral
R8R5OIO,104.51,Ted Baker,Bottoms,Worst,3.591502955877812,Edgy,M,CornflowerBlue,High,20,Harper's Bazaar,Camila Coelho,Spring,Evening,89,641,Positive
FULE1V9,174.75,Ted Baker,Jewelry,Very Bad,4.10138135179557,Preppy,M,LawnGreen,High,31,W,Song of Style,Fall,Afternoon,139,2977,Neutral
SV604XT,136.81,Tommy Hilfiger,Tops,Very Good,4.129324989262505,Casual,M,Sienna,Medium,36,Elle,Leandra Medine,Winter,Morning,200,3508,Neutral
Z3I3HXV,240.1,Burberry,Footwear,Very Bad,4.618549076589965,Edgy,L,SeaShell,High,41,Glamour,Gigi Hadid,Winter,Morning,145,2414,Negative
NK75YKQ,59.98,Burberry,Jewelry,Very Good,4.37462174526233,Glamorous,XS,Purple,High,35,Marie Claire,Negin Mirsalehi,Winter,Afternoon,50,4395,Neutral
XPJ2J1W,181.08,Mulberry,Bottoms,Good,3.657150305961493,Bohemian,L,SteelBlue,Medium,54,Marie Claire,Julie Sariñana,Summer,Morning,103,275,Negative
WUSCM4N,117.1,Alexander McQueen,Outerwear,Best,4.347656043581896,Preppy,S,Ivory,Low,27,Harper's Bazaar,Leandra Medine,Winter,Afternoon,185,4588,Negative
HQTSK49,75.66,Jigsaw,Lingerie,Worst,4.072691200746672,Bohemian,XS,IndianRed,High,34,Elle,Song of Style,Winter,Morning,109,2195,Negative
XBUR645,262.58,Jigsaw,Bottoms,Best,3.8117892054562827,Formal,XS,Snow,High,56,Glamour,Kendall Jenner,Autumn,Afternoon,117,4510,Negative
Z529D3M,86.45,Mulberry,Bottoms,Best,3.2298431034195194,Vintage,XL,LawnGreen,Medium,58,Marie Claire,Song of Style,Autumn,Evening,116,294,Neutral
N1OUOH7,260.35,Calvin Klein,Footwear,Best,3.3817764340495517,Vintage,L,Plum,Low,52,Harper's Bazaar,Gigi Hadid,Fall,Morning,178,1180,Positive
H88GYSL,438.15,Alexander McQueen,Outerwear,Very Bad,3.9415955216485403,Formal,M,SkyBlue,Low,41,W,Negin Mirsalehi,Autumn,Evening,83,946,Negative
9AK5QUV,125.71,Ted Baker,Activewear,Not Good,3.677978190096983,Minimalist,M,DarkOrchid,Low,43,Glamour,Chiara Ferragni,Winter,Morning,128,1390,Neutral
6RJJT5Z,165.54,Alexander McQueen,Bottoms,Best,3.496381694430474,Sporty,L,Fuchsia,Low,50,Vogue,Olivia Palermo,Autumn,Morning,50,1442,Positive
3LMUSTJ,35.12,Alexander McQueen,Activewear,Good,3.922669694339935,Sporty,L,PapayaWhip,Medium,23,Fashionista,Olivia Palermo,Autumn,Evening,98,4070,Positive
VK0J4KF,285.07,Ralph Lauren,Footwear,Bad,4.538760476130885,Glamorous,M,RoyalBlue,High,47,Cosmopolitan,Song of Style,Summer,Afternoon,180,3603,Negative
8I3EH0U,72.01,Ted Baker,Outerwear,Best,3.3348697457568672,Bohemian,L,DarkRed,Low,36,Harper's Bazaar,Kendall Jenner,Summer,Morning,50,254,Neutral
798TAWT,32.7,Jigsaw,Swimwear,Good,4.154652054237648,Preppy,XL,LightBlue,High,51,Elle,Negin Mirsalehi,Summer,Evening,169,4441,Neutral
KN9OJ0V,381.5,Tommy Hilfiger,Dresses,Not Good,3.873697503589099,Bohemian,M,Black,Low,60,Harper's Bazaar,Camila Coelho,Autumn,Afternoon,72,4570,Negative
ALDXLF3,184.56,Tommy Hilfiger,Jewelry,Best,4.436328704373308,Glamorous,M,Orange,Medium,47,Grazia,Olivia Palermo,Summer,Evening,177,3135,Positive
XLKRRGW,78.36,Ted Baker,Footwear,Best,3.4402904515860233,Minimalist,XS,Peru,Low,60,Cosmopolitan,Kendall Jenner,Fall,Morning,135,1916,Positive
YPCWTIZ,136.43,Ted Baker,Outerwear,Best,3.9127004962903413,Glamorous,XL,Green,Medium,50,W,Kendall Jenner,Spring,Morning,149,2268,Negative
GH3SR2E,378.11,Jigsaw,Dresses,Best,4.2077212798932395,Streetwear,S,CadetBlue,High,44,Fashionista,Aimee Song,Autumn,Morning,145,3454,Negative
HQJR837,44.54,Calvin Klein,Activewear,Worst,3.816539694061773,Glamorous,L,SkyBlue,Low,54,W,Kendall Jenner,Summer,Morning,174,4869,Negative
NTFHNG6,428.24,Jigsaw,Outerwear,Very Bad,3.9449342066604096,Minimalist,L,Bisque,High,57,Glamour,Negin Mirsalehi,Summer,Morning,145,2264,Neutral
C5JCPXT,198.95,Alexander McQueen,Tops,Not Good,4.563532622685338,Glamorous,M,Indigo,High,44,Marie Claire,Olivia Palermo,Summer,Evening,87,2858,Positive
5IH6DM4,39.06,Alexander McQueen,Lingerie,Very Bad,4.304425587177632,Sporty,L,Gray,High,31,Vogue,Song of Style,Spring,Morning,109,2077,Positive
N9ITMBH,143.77,Burberry,Swimwear,Very Good,4.057065268490716,Streetwear,M,LightGreen,Medium,56,Harper's Bazaar,Kendall Jenner,Fall,Afternoon,171,1043,Neutral
HYJYON7,32.87,Mulberry,Swimwear,Worst,3.3308317679606105,Minimalist,L,DarkViolet,Medium,46,Elle,Negin Mirsalehi,Spring,Evening,97,379,Positive
MEQ1OC9,42.52,Calvin Klein,Accessories,Worst,3.9571666493701856,Minimalist,S,CornflowerBlue,Medium,25,Glamour,Kendall Jenner,Fall,Afternoon,71,2898,Positive
07SQ9AZ,276.96,Jigsaw,Bottoms,Very Good,3.806543727957931,Minimalist,S,DodgerBlue,High,31,Grazia,Chiara Ferragni,Winter,Evening,166,301,Negative
AT88ZJL,424.83,Alexander McQueen,Footwear,Good,4.367537330944861,Streetwear,XL,Purple,High,34,Cosmopolitan,Aimee Song,Summer,Afternoon,126,1250,Positive
NSSKBCU,235.2,Tommy Hilfiger,Bottoms,Very Good,4.009506617621416,Minimalist,S,LightGreen,High,37,InStyle,Song of Style,Winter,Afternoon,130,4691,Positive
J3MZ42H,298.17,Jigsaw,Bottoms,Worst,3.922304871274851,Glamorous,XL,MediumBlue,Low,23,Fashionista,Kendall Jenner,Fall,Afternoon,101,1425,Positive
TCF0B7D,111.6,Burberry,Bottoms,Best,3.7202336165651295,Casual,XL,Teal,Low,52,InStyle,Aimee Song,Winter,Morning,54,3823,Negative
FI86BJ8,241.01,Burberry,Bottoms,Worst,4.180997149942239,Casual,XL,Silver,Medium,35,Harper's Bazaar,Chiara Ferragni,Autumn,Afternoon,86,2998,Negative
D55M918,181.56,Ralph Lauren,Bottoms,Very Good,4.135514037399596,Formal,XL,PaleGoldenRod,Low,26,Marie Claire,Kendall Jenner,Summer,Afternoon,114,1505,Neutral
VUNGRRU,78.81,Alexander McQueen,Activewear,Worst,4.137839691873449,Preppy,L,Cornsilk,Medium,55,Elle,Leandra Medine,Summer,Morning,152,3050,Positive
U3AKXMT,365.28,Jigsaw,Dresses,Not Good,3.577021368035099,Sporty,XS,Chartreuse,Low,28,W,Camila Coelho,Autumn,Evening,77,279,Negative
7RIV17C,263.32,Tommy Hilfiger,Footwear,Very Good,3.772515580300431,Casual,XL,GoldenRod,Low,23,Elle,Julie Sariñana,Fall,Evening,114,2139,Negative
9ZFVPT3,284.66,Jigsaw,Dresses,Not Good,3.7585808316724654,Edgy,S,RoyalBlue,Low,49,Marie Claire,Gigi Hadid,Summer,Afternoon,131,3666,Neutral
M7YBXUH,88.27,Ralph Lauren,Activewear,Best,3.922271491019489,Streetwear,L,Turquoise,Low,21,Fashionista,Song of Style,Fall,Afternoon,102,1411,Negative
ZBQ5B99,61.71,Alexander McQueen,Tops,Good,3.946483733481248,Preppy,XL,BlanchedAlmond,Low,55,Glamour,Camila Coelho,Fall,Morning,130,4566,Negative
WTLXJWY,116.67,Tommy Hilfiger,Jewelry,Best,3.7401754155236664,Minimalist,L,FloralWhite,Medium,50,Vogue,Chiara Ferragni,Autumn,Evening,90,2687,Positive
EL8DJ10,99.03,Burberry,Lingerie,Not Good,3.8966527731559215,Minimalist,M,Thistle,High,48,Fashionista,Gigi Hadid,Fall,Evening,113,1116,Neutral
OK322UY,33.87,Tommy Hilfiger,Lingerie,Very Good,3.9009802911065816,Vintage,S,MediumSeaGreen,High,27,Harper's Bazaar,Julie Sariñana,Winter,Afternoon,193,4243,Positive
5RP3W3S,210.39,Ted Baker,Outerwear,Not Good,4.079756988637774,Glamorous,XL,Turquoise,Low,45,Harper's Bazaar,Leandra Medine,Winter,Morning,185,2035,Neutral
ZL8WKMG,31.41,Calvin Klein,Lingerie,Very Good,3.9334093816620084,Minimalist,S,PowderBlue,Low,28,Marie Claire,Olivia Palermo,Summer,Evening,185,4045,Neutral
ML2833N,104.24,Calvin Klein,Bottoms,Very Good,3.525415150660674,Minimalist,M,MediumBlue,Medium,53,InStyle,Chiara Ferragni,Winter,Afternoon,87,3715,Negative
1OS2GQE,96.43,Calvin Klein,Bottoms,Very Bad,3.7962526267490544,Bohemian,L,HoneyDew,Medium,47,Fashionista,Aimee Song,Spring,Evening,124,507,Negative
YS12I4U,69.5,Burberry,Lingerie,Worst,4.2495917581455105,Formal,XL,DeepSkyBlue,High,59,Grazia,Gigi Hadid,Summer,Afternoon,148,3315,Negative
G7VCQDN,212.41,Calvin Klein,Bottoms,Not Good,3.8833028031317323,Glamorous,XS,SpringGreen,Medium,53,Elle,Kendall Jenner,Autumn,Afternoon,127,4455,Positive
ZJH7M2J,162.17,Ralph Lauren,Jewelry,Worst,3.6808652943917597,Casual,S,LightSteelBlue,Medium,56,Marie Claire,Song of Style,Fall,Afternoon,119,685,Positive
G44ABIE,89.98,Alexander McQueen,Tops,Best,4.126825839911108,Edgy,M,Blue,Medium,59,Fashionista,Song of Style,Fall,Morning,58,2559,Negative
GC0BCYR,141.71,Alexander McQueen,Tops,Not Good,4.007079856525459,Glamorous,XS,CadetBlue,Low,60,Marie Claire,Song of Style,Winter,Evening,97,854,Negative
VXNSSQF,77.55,Ted Baker,Tops,Bad,3.6804477260720763,Bohemian,S,LawnGreen,Low,41,Glamour,Leandra Medine,Winter,Afternoon,105,4083,Negative
NU34DIA,467.8,Mulberry,Dresses,Good,4.171129237696981,Preppy,M,PeachPuff,High,21,Elle,Olivia Palermo,Autumn,Morning,79,2312,Positive
LHTXX3D,79.76,Ralph Lauren,Accessories,Not Good,4.284980963071481,Vintage,M,Crimson,High,57,Harper's Bazaar,Olivia Palermo,Fall,Morning,189,3976,Negative
X3DQSLE,20.6,Calvin Klein,Tops,Very Good,3.7562591870337423,Vintage,XS,Linen,Low,35,Glamour,Negin Mirsalehi,Summer,Afternoon,78,4719,Negative
RRD6XRM,54.22,Tommy Hilfiger,Accessories,Good,3.9483789600609533,Casual,XL,LightGreen,Medium,29,W,Aimee Song,Fall,Afternoon,77,2594,Negative
42VDE30,90.55,Burberry,Accessories,Best,4.216192731332859,Preppy,L,White,High,37,Grazia,Leandra Medine,Summer,Afternoon,85,3130,Negative
C64VTGB,51.48,Calvin Klein,Tops,Not Good,3.6622428741716324,Preppy,XL,HotPink,Medium,24,Elle,Leandra Medine,Spring,Evening,63,688,Negative
WJBP3M0,174.98,Ralph Lauren,Jewelry,Not Good,4.182672373963692,Streetwear,L,LawnGreen,High,49,InStyle,Aimee Song,Spring,Evening,170,2217,Negative
YMT531L,150.67,Ralph Lauren,Tops,Best,3.8089441455232738,Casual,L,SpringGreen,Low,22,Grazia,Olivia Palermo,Autumn,Evening,75,493,Neutral
